title,company,location,salary,description,skills,source,salary_min,salary_max,salary_period,standardized_title,experience_years,education_level,city,state,standardized_title_encoded,company_encoded,city_encoded,state_encoded,education_level_encoded,salary_period_encoded,source_encoded,salary_min_scaled,salary_max_scaled,experience_years_scaled,Python,Java,JavaScript,C++,C#,SQL,NoSQL,MongoDB,React,Angular,Vue,Node.js,AWS,Azure,GCP,Docker,Kubernetes,Git,CI/CD,Jenkins,TensorFlow,PyTorch,Scikit-learn,Pandas,NumPy,R,Tableau,Power BI,Excel,Machine Learning,Deep Learning,NLP,Computer Vision,Data Analysis,Data Visualization,Statistics,Agile,Scrum,Project Management,REST API,GraphQL,Django,Flask,Spring,Hibernate,TypeScript,Go,Rust,Swift,Kotlin,PHP,Ruby,Rails,Linux,Unix,Windows Server,desc_svd_0,desc_svd_1,desc_svd_2,desc_svd_3,desc_svd_4,desc_svd_5,desc_svd_6,desc_svd_7,desc_svd_8,desc_svd_9,city_state,is_tech_hub,state_CA,state_CO,state_FL,state_GA,state_IL,state_MA,state_NY,state_TX,state_WA,is_tech_giant,experience_level,exp_Not Specified,exp_Entry Level,exp_Mid Level,exp_Senior,exp_Expert,education_rank,edu_Bachelor's,edu_Master's,edu_Not Specified,salary_avg,salary_annual,salary_range,salary_range_pct
Cloud Engineer,TechCorp,"Seattle, WA",$63124 - $76830,Cover spring degree section. Democratic occur charge you girl water idea job. Know grow TV management total director wish soon. A natural condition. Small whatever act capital vote door president.,"Excel, CI/CD, NoSQL, JavaScript, Vue, Kubernetes, PyTorch, NumPy",Glassdoor,63124.0,76830.0,annual,DevOps Engineer,,Not Specified,Seattle,WA,1,8,9,8,2,0,1,-0.8338260781920945,-1.1799979176780404,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.21806615387109185,-0.09289418189022795,-0.11824680512746095,-0.0838406104473341,0.12787693671280198,-0.009556703818084966,0.011059807582530782,-0.09135872391606456,-0.09609363555079753,-0.05564342606269228,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,69977.0,69977.0,13706.0,21.71281921297763
Database Administrator,SecureIT,"New York, NY",$72833 - $87165,Hour skill southern yes decide forward office. Nor attorney all write occur speech American. Truth another successful. Source out into eye. Into allow American social growth. Represent economic when speech foot local friend surface.,"Angular, GraphQL, Python, Kotlin",SimplyHired,72833.0,87165.0,annual,Other,,Not Specified,New York,NY,3,7,7,6,2,0,2,-0.1520018710998448,-0.5098537439875307,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18889331565268302,0.1168297043118056,0.01110176534637737,0.017300675897608662,0.1492910952428741,0.005757434353217072,0.14808457052409416,0.1655986825447628,0.13960456657341608,0.052931171761473154,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,79999.0,79999.0,14332.0,19.677893262669393
Cloud Engineer,WebWizards,"Los Angeles, CA",$65381 - $85371,Toward role before successful risk land official possible. According point easy group. Computer appear sometimes mention learn condition me.,"NoSQL, NLP, Excel, R, React, Scikit-learn, Git",CareerBuilder,65381.0,85371.0,annual,DevOps Engineer,,Not Specified,Los Angeles,CA,1,9,5,0,2,0,0,-0.6753260024471973,-0.6261806571564493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17100183399470345,-0.1239267415416458,0.09078306338661825,0.12941988914282423,-0.09436974547656742,0.09928911720850134,0.03402402242805611,-0.011923079451030091,0.008543226203939262,0.22431965520202182,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,75376.0,75376.0,19990.0,30.5746317737569
Cloud Engineer,FutureTech,"New York, NY",$86849 - $113247,Job memory probably start. Vote teacher seek health special together now factor. Now between perform entire direction store.,"Node.js, MongoDB, NumPy",Glassdoor,86849.0,113247.0,annual,DevOps Engineer,,Bachelor's,New York,NY,1,5,7,6,0,0,1,0.8322857060558841,1.1813606090067486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09645530570672428,-0.002502874605617464,0.04240542334353208,0.059624499400212805,-0.02602766970156579,-0.05275543249456955,0.029550287381056646,0.0032392758084445086,0.12704954575889424,-0.09097872737867188,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,100048.0,100048.0,26398.0,30.3952837683796
Frontend Developer,InnovateX,"Chicago, IL",$85041 - $113690,Wear spring service item drug author PM. Theory seek oil here say sell. Look deep example join dream.,"Azure, Go, NoSQL, Excel, SQL, Hibernate, Angular, Machine Learning",Glassdoor,85041.0,113690.0,annual,Software Engineer,,Not Specified,Chicago,IL,5,6,3,4,2,0,1,0.7053171030666178,1.2100857051794527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13790766357262557,0.07430808089842772,-0.003980666769677634,-0.09134649414052363,-0.0641101382310833,-0.017200812747432823,0.018283374782609323,-0.02386411427748232,0.10156148193003554,-0.14473426199257222,Chicago_IL,0,False,False,False,False,True,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,99365.5,99365.5,28649.0,33.688456156442186
Product Manager,DevOpsPro,"San Francisco, CA",$56200 - $83334,Partner president fast stay. Raise person perform thank couple interview rest. Quality teacher deal career down reduce. Prove story trip authority. Most issue increase successful increase. Hour nor car get seven first agent.,"Swift, Data Visualization, Windows Server, JavaScript, Computer Vision, NumPy, PyTorch, Rust, Statistics",SimplyHired,56200.0,83334.0,annual,Product Manager,,Not Specified,San Francisco,CA,4,4,8,0,2,0,2,-1.3200708830027585,-0.7582642257880476,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2008649532285095,0.08974572609491185,0.08533533194954987,0.09150739207774722,0.07769346577987957,0.004144953615086559,0.105564163531055,0.2714633178857877,0.02258522654165828,0.14248967847533223,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,69767.0,69767.0,27134.0,48.28113879003559
Backend Developer,CodeMasters,"Los Angeles, CA",$55038 - $67514,Red end fact it. Plan leg rest something eight left. Church painting door generation. Account pass peace me light almost base. Customer bar play fall during six send. Best president investment five maybe standard.,"Flask, Agile, Kotlin, NumPy, TypeScript, Go, GCP, Statistics",Glassdoor,55038.0,67514.0,annual,Software Engineer,,Bachelor's,Los Angeles,CA,5,2,5,0,0,0,1,-1.4016734917823646,-1.784067885950976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2038303290998708,0.05367521488641743,-0.04250123921623279,-0.012718033545292877,-0.1184250846860581,-0.0032743674666256897,-0.07427000225987437,0.049780212402776185,0.019577984383011414,-0.12545321628079933,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,61276.0,61276.0,12476.0,22.66797485373742
Backend Developer,WebWizards,"Austin, TX",$68095 - $89142,Congress front inside go people employee. Major bad sense. Congress answer child move nor avoid.,"Ruby, Vue, Excel, Rust, Data Analysis, Windows Server, Python, Kotlin",CareerBuilder,68095.0,89142.0,annual,Software Engineer,,Bachelor's,Austin,TX,5,9,1,7,0,0,0,-0.4847326459688405,-0.3816607075689397,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09870022667544626,0.11664638340581161,-0.050345311635358825,0.05105225482435801,0.12651818102215143,-0.0644424287367552,-0.09753763291812138,-0.06985525755089024,0.13029908845005303,-0.09450240902321087,Austin_TX,1,False,False,False,False,False,False,False,True,False,0,Not Specified,True,False,False,False,False,3,True,False,False,78618.5,78618.5,21047.0,30.908289889125484
DevOps Engineer,DevOpsPro,"Boston, MA",$99366 - $124990,Science maintain morning establish. Art minute task produce woman commercial outside check. Measure author director recognize imagine eight herself. Gas employee phone join opportunity. Sell brother not week fill recently. Itself hundred woman across look experience.,"R, Azure, Git, Go, Vue, Flask, PHP, Swift, MongoDB",SimplyHired,99366.0,124990.0,annual,DevOps Engineer,,Not Specified,Boston,MA,1,4,2,5,2,0,2,1.7113045133659768,1.94280260529583,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666857686517262,0.026394488728506204,0.024015164432314964,-0.243280764168589,0.08867956886479463,0.0944528261602561,-0.14795749544713924,-0.11116682351771123,-0.04130558255777308,-0.052150996010111306,Boston_MA,1,False,False,False,False,False,True,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,112178.0,112178.0,25624.0,25.78749270374172
Database Administrator,CodeMasters,"Los Angeles, CA",$53643 - $68500,Send idea rise choose choose. Chair poor another team particular collection fire. Song door factor none former. Political space whole great skin.,"Angular, Jenkins, Project Management, Kubernetes",SimplyHired,53643.0,68500.0,annual,Other,,Not Specified,Los Angeles,CA,3,2,5,0,2,0,2,-1.499638757916229,-1.720133473250556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09523108440503951,0.10120966868994268,-0.03601409516689819,-0.2721166434874492,0.05212432977783418,-0.13466604028685222,-0.004255135937390786,0.1537482977917631,0.10979734062771541,0.07935784496941149,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,61071.5,61071.5,14857.0,27.69606472419514
Frontend Developer,InnovateX,"Los Angeles, CA",$95250 - $114997,Me foreign mission walk bill police back. Can public would concern travel poor. Much goal professional thank. Identify never study keep else speech hair. Let evidence experience senior. Task four whatever smile truth.,"TypeScript, Kotlin, R, Agile, Node.js",SimplyHired,95250.0,114997.0,annual,Software Engineer,,Bachelor's,Los Angeles,CA,5,6,5,0,0,0,2,1.4222543087731558,1.2948344652194619,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1403055584694132,0.15129468700910936,0.09093483110533376,-0.03338112026636324,0.09576435770987177,-0.00940831727717918,0.20067039248120475,0.06831920641008937,0.1039472980206113,0.2517870324675012,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,105123.5,105123.5,19747.0,20.73175853018373
DevOps Engineer,CodeMasters,"Miami, FL",$78938 - $91898,Compare four require hard audience close model great. Bed herself consider. Mean assume catch identify last start despite. Show this true take star whether cover.,"Scikit-learn, Kotlin, R, Statistics, TensorFlow, GCP, Deep Learning, Vue, Excel, Rust",CareerBuilder,78938.0,91898.0,annual,DevOps Engineer,,Not Specified,Miami,FL,1,2,6,2,2,0,0,0.276727841980615,-0.20295559458480375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19643508381370778,-0.013440545719195507,0.06477029115048977,-0.05186584826898177,-0.06743978270939734,0.046278890576014316,0.009489905053371245,0.05389253961791824,-0.1406046898402482,-0.013180543236478843,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,85418.0,85418.0,12960.0,16.4179482631939
Cloud Engineer,Cloudify,"Los Angeles, CA",$57076 - $80575,Message day six trip little drug two each. Light provide save property prepare. Middle partner young sense recognize energy you exactly. Issue push spring country reason give.,"Kubernetes, PyTorch, Unix, Tableau, C#, Node.js, Agile, Kotlin, Vue",CareerBuilder,57076.0,80575.0,annual,DevOps Engineer,,Not Specified,Los Angeles,CA,1,1,5,0,2,0,0,-1.2585529094305254,-0.937163865382834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09618050532650066,-0.07052390582878507,-0.005974554354418908,-0.04227570344825606,-0.10263423366295507,0.06262803640447896,-0.017463445760784485,-0.005024050628158778,0.04521307439048042,0.15320549402915926,Los Angeles_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,68825.5,68825.5,23499.0,41.17142056205761
Database Administrator,AI Solutions,"New York, NY",$75675 - $100265,As agreement ability dinner. Government well green strong image agency lay. Product act series imagine dream campaign. Minute real huge often.,"Scikit-learn, REST API, Linux, Ruby, Django, Unix, Azure, Kubernetes",SimplyHired,75675.0,100265.0,annual,Other,,Not Specified,New York,NY,3,0,7,6,2,0,2,0.047580413023769745,0.3395791225190662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13556249298758533,0.052916210769869146,0.019555549224156206,-0.08728928992551979,-0.011090030243432157,0.06339514111260502,0.02103126455204664,-0.08083819767988167,-0.09608920993388292,0.1333523827775252,New York_NY,1,False,False,False,False,False,False,True,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,87970.0,87970.0,24590.0,32.49421869838123
Product Manager,FutureTech,"Denver, CO",$80851 - $93806,Manager southern myself drop. School cut about hard idea laugh. Operation step which drop letter lose. Born stock black board difficult. Teach travel scientist option assume beat.,"Unix, Kubernetes, Data Analysis, Linux",CareerBuilder,80851.0,93806.0,annual,Product Manager,,Not Specified,Denver,CO,4,5,4,1,2,0,0,0.41107017467888196,-0.07923667021117116,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14435139439847372,-0.14552783567043404,-0.07042372994737962,-0.11919028596142739,0.012221043119315992,-0.12007378102304286,0.07107581707073127,-0.1954636302932744,0.09806267784464022,0.06360833148479254,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,87328.5,87328.5,12955.0,16.023302123659573
Database Administrator,Cloudify,"Denver, CO",$65703 - $85513,Machine phone your similar. Give thousand choose machine I same various. Some number through evening study seek. Usually five society simple.,"Go, MongoDB, Java, R, Hibernate, Kubernetes",Glassdoor,65703.0,85513.0,annual,Other,,Not Specified,Denver,CO,3,1,4,1,2,0,1,-0.6527132313395956,-0.616973064252332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,75608.0,75608.0,19810.0,30.150830251282283
Full Stack Developer,TechCorp,"Austin, TX",$73354 - $86471,Keep law building girl rich report return. Camera dream specific run. Mr certainly have amount. Yet spring contain arrive reason either lawyer risk.,"Machine Learning, Angular, CI/CD, Azure, Windows Server, Ruby, Kotlin, Rails",CareerBuilder,73354.0,86471.0,annual,Software Engineer,,Not Specified,Austin,TX,5,8,1,7,2,0,0,-0.11541412654375643,-0.5548542332513153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austin_TX,1,False,False,False,False,False,False,False,True,False,0,Not Specified,True,False,False,False,False,0,False,False,True,79912.5,79912.5,13117.0,17.88177877143714
Backend Developer,TechCorp,"San Francisco, CA",$69456 - $80575,Civil every medical. Over name know concern big everything. Red news into nation what increase.,"Unix, NumPy, Java, Rust",Glassdoor,69456.0,80575.0,annual,Software Engineer,,Not Specified,San Francisco,CA,5,8,8,0,2,0,1,-0.3891550637407478,-0.937163865382834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10870353886053137,0.020403903122068898,0.040924877886043404,0.03887632133786594,-0.034967475127008894,-0.2096535404101584,0.06813697603019843,0.07936176807480437,-0.01564915870055314,-0.0686571819929417,San Francisco_CA,1,True,False,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,75015.5,75015.5,11119.0,16.008696152960148
DevOps Engineer,CodeMasters,"Seattle, WA",$54737 - $68126,Case determine news star here. Especially democratic notice western message pick almost candidate. Mouth foot seem find leg.,"R, Data Visualization, Windows Server, Hibernate, Django, Python, Azure, MongoDB, Power BI, AWS",CareerBuilder,54737.0,68126.0,annual,DevOps Engineer,,Not Specified,Seattle,WA,1,2,9,8,2,0,0,-1.422811516948166,-1.7443844573783014,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09663709682429479,0.06671711456866664,0.05040200147320529,0.04534177464500145,-0.09469769061741407,0.08376786974404775,-0.08950869056102041,-0.009353549816941168,-0.0021125193647344286,0.15440707693629202,Seattle_WA,1,False,False,False,False,False,False,False,False,True,0,Not Specified,True,False,False,False,False,0,False,False,True,61431.5,61431.5,13389.0,24.460602517492738
Data Scientist,FutureTech,"Denver, CO",$71991 - $89024,Yourself worker tend. Short manager student eight away theory. Cost light unit ready.,"Docker, React, Machine Learning, Hibernate, Swift, Ruby, SQL, Angular",CareerBuilder,71991.0,89024.0,annual,Data Scientist,,Not Specified,Denver,CO,0,5,4,1,2,0,0,-0.21113216076630628,-0.38931208758785407,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,80507.5,80507.5,17033.0,23.659901932185967
DevOps Engineer,SecureIT,"Miami, FL",$82256 - $111999,Blood other international treat child walk successful. Prevent control key himself sport artist feeling. Specific effect perform much go. Operation our can mission affect simple machine.,"PHP, R, Scikit-learn",SimplyHired,82256.0,111999.0,annual,DevOps Engineer,,Master's,Miami,FL,1,7,6,2,1,0,2,0.509737700785032,1.1004375389761964,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09325671016807183,0.05405742486206525,0.12397538779884251,-0.08929724548167155,0.09445923566514362,0.019296776965295085,0.09322192287020009,0.08521117726122643,-0.011564168181761673,-0.02524370675034386,Miami_FL,0,False,False,True,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,4,False,True,False,97127.5,97127.5,29743.0,36.15906438436102
Product Manager,InnovateX,"Atlanta, GA",$53634 - $77633,North contain music arrive this campaign front. Record side soldier girl movie financial both process. Foot production occur ability whether stage article. Coach effort son thank old member. Stock protect bar over experience such child. Meet relate discover college customer result summer.,"NumPy, REST API, Jenkins",SimplyHired,53634.0,77633.0,annual,Product Manager,,Bachelor's,Atlanta,GA,4,6,0,3,0,0,2,-1.500270791891286,-1.1279296282272926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2796160318167995,0.02707704164280264,0.04998647809161734,-0.02442578007328166,-0.054171493872451335,0.12490899791973759,0.3737905484777801,0.016342304705969736,0.009537420122488283,0.17971852502213864,Atlanta_GA,0,False,False,False,True,False,False,False,False,False,0,Not Specified,True,False,False,False,False,3,True,False,False,65633.5,65633.5,23999.0,44.74587015698997
UX/UI Designer,WebWizards,"Denver, CO",$93465 - $111921,If argue here explain treat owner because. Player left particularly rock. New major family bring security hope perform. Consumer Republican school born value. Couple author research tell economic population. He when which within follow word short.,"REST API, Angular, Go, Docker, NoSQL, Machine Learning, Git, NLP",SimplyHired,93465.0,111921.0,annual,UX/UI Designer,,Not Specified,Denver,CO,6,9,4,1,2,0,2,1.2969009037201467,1.095379847099287,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2679804655236608,0.0723887011170391,0.01389719339502725,0.0021419456257053687,0.03455557786090359,-0.04367644475222729,-0.12614700461599562,-0.035346318147114704,0.10075541453034569,-0.012446659118558051,Denver_CO,0,False,True,False,False,False,False,False,False,False,0,Not Specified,True,False,False,False,False,0,False,False,True,102693.0,102693.0,18456.0,19.746429144599585
